Return,Volatility,Sharpe
0.19187210921583225,0.10565973369682896,1.1534394887414887
0.20038930604092478,0.1293768790571247,1.0078254089229735
0.19473857790007146,0.1165827442614838,1.069957468322198
0.19931035937784208,0.13350571643206702,0.9685754500530342
0.19458678666037638,0.10912634414653788,1.141674704075835
0.1966641007858808,0.11173042651136923,1.1336580799053155
0.19791619654246762,0.12024469908511377,1.063799049070127
0.19401222581348881,0.11232413469870345,1.1040568097509704
0.19801965779153283,0.13333379381517588,0.9601441174695038
0.1957513446620911,0.10596234630172613,1.186755003555849
0.1927627821330437,0.10184911093070005,1.2053397522200628
0.19617851910877795,0.13395094006977373,0.9419756146769317
0.19617897905102175,0.10451520915581414,1.2072786350445002
0.20109552545976014,0.1424350174959836,0.9203883129614301
0.19450651837381425,0.10874357530517298,1.1449551665411484
0.1978771052659355,0.11694312196404705,1.0934983017235504
0.18833362392847197,0.11415251821887804,1.0366273628898577
0.19451999108428245,0.11475269503412582,1.0851160493202532
0.1964217640551953,0.10935300455355759,1.1560886193417572
0.19204284408897998,0.11149430997576931,1.0946105152406713
0.1934380012053989,0.12144475193656883,1.016412806951684
0.19801693154013317,0.11462771949241612,1.116806057967531
0.19464385679212254,0.10870346931766221,1.1466410186769478
0.19844446149456502,0.1352673855315405,0.9495597256488366
0.19723397436954174,0.13341446284890363,0.9536745241304048
0.19609575267652207,0.12195942547881672,1.0339156008768162
0.19667913022181335,0.11683853549963241,1.0842238793913324
0.19316568122127953,0.10052836780628427,1.225183337887439
0.1952367371946042,0.1203031601903173,1.0410095378748327
0.19315457991920132,0.10179525182145786,1.2098263692613709
0.1910754346468596,0.1066973181909457,1.1347561185200812
0.19534252092952853,0.12058045344851266,1.0394928642646815
0.19826305493702992,0.11766321095024827,1.0900863056615342
0.1960536463303755,0.10869227956876158,1.1597295302895057
0.19811800484616676,0.12974578274324403,0.9874540978314609
0.19346346309115567,0.1129648051720386,1.092937423325152
0.19395072458216353,0.13419198713577848,0.9236820113316258
0.19616577080280628,0.13536125291879808,0.9320671025296428
0.19817012954623764,0.12925626674844468,0.9915970248133434
0.19983567623392912,0.14187314346611687,0.9151533057060751
0.19341805172930315,0.13562882945854182,0.9099691578996397
0.1925867153760882,0.10160415374645085,1.206512832949709
0.19454359980853636,0.11328335334214046,1.0993989508095465
0.19693605747682516,0.12125776687768414,1.046828263008248
0.19477729502872237,0.11115543127469779,1.122547891702754
0.1962360710395476,0.12304865375279266,1.0259037152341262
0.19512818520726208,0.106149817452134,1.178788510528395
0.19508161228450008,0.10192788874672117,1.2271578840930688
0.1929514598752065,0.1077899997801039,1.1406573905374582
0.19538475033862593,0.10379353405576594,1.208020822099183
0.19929403653691444,0.13016541182031854,0.9933056311103062
0.19477496453746418,0.12502315578313447,0.9980148377785247
0.1953794357596984,0.11068100164022418,1.1327999738135044
0.19626981901192597,0.12251572683852259,1.0306417165393902
0.19332942073085282,0.10788937962398908,1.1431099257468589
0.20008491094739622,0.13999307023201674,0.9292239303831304
0.19273456232880531,0.12582970442601368,0.9754021348827988
0.1955420826134386,0.11905420597175746,1.0544951485646816
0.19526234298639417,0.11352670737858668,1.1033733460503854
0.19630311701810294,0.1252940249514746,1.0080537924056565
0.19454309684735976,0.11367142971268525,1.0956411576959455
0.19770312014177666,0.1269194206886214,1.00617477962713
0.19464031096100018,0.11933968250723688,1.044416311007379
0.19041604143611096,0.09661954106352245,1.2462907617926222
0.19702850716381679,0.13406403083113547,0.9475211686259045
0.1959155179537295,0.13773014672351072,0.9142190068707415
0.19221285294599816,0.099163421335603,1.2324388499302377
0.19428135198861488,0.1114263922598129,1.1153672794038603
0.1975298530709304,0.10534774104949023,1.2105608701283823
0.19394897966259173,0.1176782412405829,1.0532871527981866
0.19822710366117718,0.14108080748024965,0.9088911947085935
0.19387306586553493,0.10634808653954202,1.164788854188522
0.1983230615666199,0.11771734491304107,1.0900947660806772
0.19431277496253727,0.12641386011851902,0.9833793133600074
0.1971581264757687,0.12696591981820587,1.0015138444854967
0.1992448462087467,0.12850092450249107,1.0057892323275945
0.1978536266196219,0.13752279164734854,0.9296904541283497
0.19595335136625083,0.11363050199864823,1.1084466683756198
0.19190304747119283,0.10184593654117477,1.196935799416104
0.19527099682594576,0.09934722509631795,1.260941075148244
0.19185376825728326,0.09555655562947736,1.2752005077472017
0.19223595029376256,0.12109958835613109,1.0093836977735187
0.194994972588775,0.13464021853043318,0.928362817240392
0.1961014479150763,0.11236302756238536,1.1222681575134952
0.19851501562615867,0.11779266792923362,1.0910272930006706
0.19702900973612922,0.12069104412511271,1.0525139678503928
0.19711205270564888,0.11898516030457633,1.0683017309071943
0.19489117092375932,0.10081024936367719,1.2388737426212408
0.19820542336395752,0.11804884299190664,1.086037102225112
0.1962053737000507,0.1264770915496219,0.9978516437542795
0.1972629877996337,0.11655552154066878,1.091865800242066
0.19403948230828094,0.12159673795546114,1.0200888970698747
0.19477544610137582,0.10672640404156283,1.1691150584702927
0.19649687141713884,0.12798311436529428,0.9883871950176697
0.19620441078771816,0.13715662896580413,0.920148094476596
0.19878005034296672,0.14097605899130075,0.9134887956465955
0.1988510332823355,0.12924783464498688,0.9969299186811036
0.19785395567265768,0.1274598916200438,1.003091671015919
0.19161361244541314,0.12223669815226723,0.9949026297644433
0.1961896910375059,0.12226069791245929,1.032136190878444
0.19274375506538027,0.10137359988241888,1.2108059219337992
0.1960486430876445,0.11109124688075918,1.134640636655559
0.19341372607550777,0.10554760629413458,1.1692707244500156
0.19580336188981723,0.10902105499496208,1.1539363831659
0.19464388031728763,0.11092738821407737,1.1236528897330476
0.19852629316813503,0.11008242235447482,1.167546011608187
0.19561229852423734,0.13017775693076764,0.9649290438384313
0.1993851350074536,0.12665461684534673,1.021558773222148
0.19683051848722743,0.11667512445399139,1.0870399245834155
0.19622753058160913,0.10677688798788011,1.1821615422612504
0.19370110217255215,0.10373647765929439,1.1924551995955397
0.19508412253333135,0.10739005201693116,1.1647645213321112
0.1976080175015303,0.13450816513085534,0.9487009013719554
0.1926065181371476,0.135923362030284,0.9020268208921335
0.19530671302030092,0.10741475317673604,1.1665689238621266
0.19810363561161054,0.1126014463506118,1.1376730918067333
0.20008072414378592,0.1439587446223582,0.9035972388132586
0.1997718220987166,0.1426564224347653,0.9096808954259269
0.1946136218412704,0.11265356048358213,1.106166740814475
0.19288484475668688,0.11191116097650124,1.0980570989026721
0.1917831322709772,0.13278869594505496,0.9171197247194022
0.19396783732690642,0.1066263184668487,1.1626382595723719
0.19317801579071545,0.12164752144938717,1.01258138532617
0.1963225093456526,0.11028424701988249,1.1454265931822398
0.19843354444862146,0.11325588337970899,1.1340121203066058
0.19597560839270722,0.11065112675854652,1.138493679035013
0.1972721271884825,0.13229668939459832,0.9620204993102346
0.19508288831673637,0.1168733790937068,1.0702427643205843
0.1981163821321933,0.11318517295220057,1.1319184199709476
0.1967171171704759,0.10638405773382437,1.1911288201426324
0.19528103035577976,0.10585223323382463,1.1835464073680662
0.196246929594454,0.11942143017058877,1.05715472854508
0.19760542468849737,0.11386338434867385,1.1206888449560086
0.19761971922402027,0.11547542139711747,1.105167815626659
0.19590734091849932,0.11339832797391229,1.1103103825963356
0.19618298039664012,0.10967763500691205,1.1504896179488906
0.19340649318140332,0.10268666854581618,1.2017771627905376
0.19591146980271015,0.11387209979115875,1.1057271274845337
0.19120185644008358,0.10377831198469421,1.16789196241657
0.19314646641175648,0.10492108225143355,1.173705643987235
0.19287909940902098,0.09987599588749063,1.2303166373173702
0.19879034481054586,0.12567047752465582,1.0248257772815252
0.2005633833189335,0.13005439946205025,1.00391362275316
0.1943027365817765,0.10716976137107163,1.1598676248926458
0.19605711196267497,0.13351627985687112,0.9441328959869737
0.19683117024670338,0.12332164805819516,1.0284582816056114
0.1939503514617098,0.1342815794423936,0.923062954549802
0.19587778097270836,0.11693853037584132,1.0764440135183522
0.19550038325256128,0.12987430240418005,0.9663219045596352
0.19572112429327937,0.1229855639341784,1.0222429386961631
0.19882634133607244,0.1259207636778753,1.0230746508624269
0.19688521521916286,0.11511175485289307,1.102278523868528
0.19789757740242936,0.11427112066981045,1.1192467235181225
0.1961780501615568,0.1096216730685592,1.1510319686750534
0.19316394099325102,0.13045849612692378,0.9440852428148807
0.19870024518149004,0.11290538762707328,1.1398946311276765
0.1974779299017939,0.11527649669773936,1.1058449341676935
0.19747643906914403,0.13396018765560314,0.951599436370393
0.19346551331067915,0.13315225548145587,0.9272506339772382
0.19747196339213555,0.11683398277738968,1.0910521096846881
0.19613119849543248,0.13293948920825083,0.9487865437623797
0.1925442841631998,0.11131118513067895,1.100916174949833
0.19754863423376007,0.1136873828818271,1.1219242716347961
0.19504238343584854,0.12180124303487157,1.026610076549457
0.1981189386161446,0.1255023973766471,1.020848535917963
0.20052774566109344,0.15623355246030068,0.8354655168854388
0.1969700227798173,0.11718687733930193,1.0834832846700857
0.19364122965167235,0.11476168309185282,1.0773737916749837
0.19210835057509468,0.1072709247678547,1.1383173104860398
0.19784376188831948,0.11128394424740465,1.1488068899148587
0.199404066596174,0.13988053117919533,0.9251041978844049
0.1954054634123899,0.12017486184434434,1.0435249226649452
0.1969385475419739,0.1368811080656692,0.9273635298238139
0.1965787968466245,0.13080611478097412,0.9676825663584001
0.19549981575361117,0.10037048682486671,1.2503657172908986
0.1978253606274265,0.12264800718536847,1.0422131069299239
0.19819781437727158,0.13699966852849718,0.9357527339608508
0.19429142243337744,0.11266441301806442,1.1032003727161723
0.1958256253514282,0.10640785715178465,1.182484345793612
0.20016314182463268,0.15052535438538647,0.8647256959208287
0.19782287380929042,0.1384751831779704,0.9230742352224264
0.19427450121654052,0.11675824588627122,1.06437451396444
0.1933928204096093,0.10993077479806752,1.122459298920346
0.1940747666785631,0.10795957310145446,1.149270630794033
0.19730978613657169,0.131146089496337,0.9707478631311194
0.19575014783453668,0.10483931829929763,1.1994559853541047
0.19600749007902263,0.11735747868577776,1.0737065203693161
0.1947793750733957,0.11608440115455006,1.0749021731806112
0.19569371006369266,0.11108821708052079,1.1314765270972462
0.19904279349492254,0.13577224693182743,0.9504357216664182
0.19302747918001092,0.1050127175783897,1.1715483802061744
0.19365995073156356,0.11934742599444631,1.0361342081840785
0.19768627605024092,0.13153997871610293,0.9707031831426756
0.194801005666499,0.11409641977326916,1.0938205240313572
0.19682587091909004,0.11038740531356823,1.1489161336732794
0.19667640953871574,0.11807419923538916,1.0728542760317812
0.1969536758660198,0.11481305296622377,1.1057425317604577
0.19431695372111005,0.11671206120880145,1.0651594396803874
0.19755226939621298,0.11363893297475151,1.1224345922409598
0.19288357450474514,0.11880210269876809,1.034355215213033
0.19443737458574023,0.10777943429215117,1.1545558334295518
0.19166154485556258,0.11971026161294598,1.016300049939959
0.1950461669668748,0.12185635141449937,1.0261768509835416
0.19218127895086035,0.12541033639342716,0.9742520629843708
0.19110356129780742,0.09862699576241163,1.2278946586748005
0.19236990067469395,0.10019955025854237,1.2212619753177134
0.19779626790702143,0.12023856740486366,1.0628558761575202
0.19313518378775438,0.10970351733147235,1.1224360602376846
0.19411144167088504,0.11251398642944989,1.1030756762734306
0.19442889103103247,0.11992928487280591,1.037518827557412
0.19452165816702469,0.10638600319779189,1.170470310229769
0.1983329120399823,0.12792702455731364,1.0031728048398938
0.1942251361841378,0.13084384311402095,0.9494152206755696
0.19539204523936188,0.12817265383884152,0.9783057577712648
0.1950693702344079,0.13072098508747595,0.9567658180567863
0.19329493317900162,0.10266307418879707,1.2009666976488802
0.1971646873441073,0.11737952575200043,1.0833634445991966
0.2007906288924372,0.14189694346237539,0.9217297124311696
0.19667139397772035,0.13345404597280167,0.9491761231692919
0.19736595766105652,0.12462832730455031,1.021966357213608
0.19304872755527067,0.11370720995859122,1.0821541360489044
0.19522506539941176,0.11353992470641697,1.102916579548642
0.19320939770103726,0.1183431282128681,1.0411200004736736
0.19616858692249275,0.11502424963785407,1.096886850553043
0.19557228710093874,0.11805809994697379,1.06364821352656
0.19690366093727593,0.12337252993080979,1.0286216956760672
0.1980451247647079,0.10653447912971588,1.2019125245715123
0.19317216172533042,0.09931516085520414,1.2402150957083824
0.1932365520324592,0.10771093325681268,1.1441415305410934
0.19741271233142765,0.11388218620033062,1.1188116120926535
0.19441594294525444,0.10601120371325866,1.1736112654826305
0.19561855171951223,0.1399906239296573,0.8973354657139982
0.19650762209651237,0.14689737418186385,0.8611973005037633
0.19558839881003656,0.12017095643445737,1.0450811288876936
0.1944452932920433,0.11769963169552516,1.0573125123617069
0.19693901701279395,0.13063495678597825,0.9717078807685493
0.193328326250502,0.12758398204186952,0.966644278354857
0.19625602245240162,0.10694370073602104,1.1805840043262665
0.19708717381814467,0.11917204950215017,1.0664176235036695
0.1935442625480069,0.12234181554078202,1.0098285856059088
0.1941565332633449,0.1046707152594721,1.1861630347663974
0.19393337405075883,0.11760581517748582,1.053803112233215
0.1968082160133363,0.12992448338858698,0.9760147795552103
0.19642694030497493,0.13151607210398353,0.961304107417496
0.19659634598041364,0.13305799984068623,0.95143731404343
0.19603569186597083,0.11157532164089802,1.1296018690549967
0.19828215089828427,0.12956569507062884,0.9900934875420156
0.1973418421552639,0.12069060456557197,1.0551098207986709
0.19776019670159276,0.12549484874549827,1.0180513222553746
0.19497607848001458,0.1094576346536169,1.1417758009800452
0.19789660168436135,0.13324214311787663,0.9598810007972763
0.1991011725726163,0.12255039816567134,1.0534537178580947
0.1955445764516653,0.12499457285098177,1.0044002198506587
0.1957548262078832,0.1249682816016318,1.006293953923114
0.19402539293858964,0.10401350873824859,1.19239697269228
0.19400560175258158,0.11388554386737411,1.088861654794333
0.19514196627856187,0.12015640622858842,1.041492253359249
0.1995853836640134,0.12598947354749432,1.0285413536168442
0.19592615491264925,0.14006646373238804,0.8990457212744704
0.19515737732266863,0.12156619735937106,1.0295409418185666
0.1958064238657726,0.11492327621728707,1.0946992463729333
0.19395568873682018,0.11638832591526542,1.065018228950763
0.19692939906272852,0.120832439614671,1.050457968634089
0.19440183336729913,0.11558334916027625,1.0762954549343826
0.1926507772546778,0.09790655828784907,1.2527330078755272
0.19586638494593803,0.1257816537707566,1.000673636994278
0.19608988990927853,0.10608959495191429,1.1885226818561188
0.19526264938386007,0.10810584599419863,1.1587037521595467
0.19746890712862827,0.11204164265767037,1.1376922375022118
0.19595750066614298,0.10793155078162821,1.1670127942568493
0.19692088043211475,0.10551470865901107,1.2028738177374056
0.19374326453575258,0.12476659867463771,0.9917980120500539
0.19644510960230396,0.11263931611199307,1.1225663823862735
0.19503078776879487,0.09985781490827472,1.2520881603872767
0.19334687863991148,0.10368457804509831,1.1896357294935502
0.19652635080556918,0.1352256374808318,0.9356683626172904
0.20075295540933577,0.14009004130682384,0.9333493957858283
0.19497323398905303,0.1201814268004887,1.0398714453317244
0.199135459337045,0.1316500984482606,0.98089907154757
0.19311499357258682,0.1150862611409879,1.069762735812255
0.19490687392930245,0.11534685887829935,1.082880584213305
0.19155155073422092,0.09974772062696949,1.2185897579433627
0.19459618276845558,0.09968932007003903,1.2498448447729171
0.19563548035610545,0.11586829087434376,1.084295620553806
0.19711118461344646,0.10642396922595235,1.1943849260458645
0.1977137316364772,0.11386936390619831,1.1215811457564953
0.20173422635357643,0.14061725120033503,0.9368283423909126
0.1906870422176114,0.09941035017017902,1.21402894176521
0.1937069487812352,0.1139661862042595,1.0854706374004437
0.19506469726997522,0.11159460338575146,1.1207056029193578
0.19200612829751923,0.1086180686121217,1.123258126907105
0.19342773961695078,0.12236496862143093,1.0086852553266925
0.19479415437910685,0.10951187574666728,1.1395490537281263
0.19599282691476935,0.13152853452485552,0.9579124968579341
0.19963921890627406,0.12273712834091985,1.0562347405275987
0.19569845923254184,0.11250596727055577,1.117260375445336
0.19305321216079666,0.1290066396437546,0.9538517746109964
0.19233723855716772,0.12401080355052888,0.9865046839029693
0.19556679417145498,0.13051396984745262,0.9620946655612422
0.1980678963413851,0.12696257442518144,1.0087058877090982
0.19700855361405373,0.11136389653505917,1.1404823067956262
0.19636773020087067,0.10236022025384184,1.2345394518250634
0.1955386126977765,0.11017194622342015,1.1394789417915332
0.19492353700234993,0.1162318141737424,1.074779206453882
0.19671171799061057,0.11082832725155756,1.1433152618373548
0.1962044200220593,0.11146834498850305,1.13219963959343
0.1961171246396779,0.12780818991879708,0.9867687252265007
0.19414902656973798,0.11925367547901974,1.041049896961704
0.19301488872974576,0.11190108686027618,1.0993180869042556
0.1935113007380043,0.11046151615704211,1.1181387422060134
0.19575282923636017,0.09965745549685025,1.2618506925488848
0.19543969212441473,0.13276760936482324,0.9448064382911903
0.1939490901813345,0.1167680249462594,1.0614985586883057
0.1988040007888044,0.12427495516535754,1.0364437518196694
0.19361125238894245,0.12688819015950462,0.9741746039056676
0.19404644446085922,0.11986676128176027,1.034869409454337
0.19490518705518362,0.1212202122077202,1.0303990133357375
0.19319256579721034,0.11806527406389077,1.0434276020106041
0.19324796805283248,0.13084786806752713,0.9419180447726321
0.19342338018101277,0.10949744436584131,1.1271804643096837
0.19363225255325198,0.11072130303057791,1.1166076370967966
0.1959902673551296,0.11220869969953533,1.122820848049194
0.19415454782696134,0.10509954111510429,1.1813043759248019
0.2003729303178796,0.13252716004000054,0.9837449944489058
0.19588484741370957,0.11224244239003356,1.1215440855810115
0.194265834464038,0.11141833763100842,1.1153086386513635
0.19562160115250782,0.12861088948197397,0.9767571133244892
0.19440981850840638,0.13008824550464415,0.9563494228536193
0.19139113185945678,0.10256740757893491,1.183525397832009
0.1970342789850898,0.125645587100946,1.0110524525069717
0.19723896152234816,0.13938351582620273,0.9128695080485871
0.19399500335225664,0.12039018622588005,1.0299427822099478
0.1953818859563533,0.13502445535593777,0.928586496615256
0.1959153736503957,0.1035156364060754,1.2163898906678186
0.19393704461613911,0.12609268535320517,0.9829043157338764
0.19495193966757576,0.10173042502102107,1.2282651885289608
0.19474554185696755,0.1293761881882121,0.9642078933063939
0.1951296936369729,0.12427788334754264,1.0068540778655537
0.19466680161951366,0.12833744410793116,0.9713985071626445
0.19470864854991565,0.10882782790258345,1.145926101378664
0.19708389497957293,0.11717040681424716,1.084607440008652
0.1934247301358679,0.10899273808588983,1.1324124185099853
0.1970136934821564,0.11800838434858572,1.0763107569286756
0.19839062216379755,0.11676968672049011,1.099520138913486
0.19229242794957274,0.10152076790519171,1.2046050327729916
0.19543330617955973,0.11054855251049171,1.1346444917734708
0.19307184754343348,0.10374376963071517,1.1863059148661963
0.19300759471722834,0.11671354505573599,1.0539273283018407
0.19536889829477808,0.10932237044108274,1.1467817409094994
0.1946437125325045,0.11186947335735697,1.1141887844089635
0.19442775949419489,0.1054753859209337,1.1796852735620065
0.19825860603109074,0.12978930339817557,0.9882062902950571
0.18877174492827958,0.11795365100588628,1.0069357236119165
0.19496367133019246,0.13307181374550442,0.9390694228394713
0.19344645061647356,0.11665935051904788,1.0581787920747723
0.19666025062312956,0.10335544761373003,1.2254820964686495
0.1959848973893492,0.11815463356761183,1.066271322463682
0.19116952614156396,0.09965447897305452,1.2158964392792306
0.19749122500724742,0.1280260970022614,0.995822164327914
0.19430721480854302,0.11409378913873425,1.0895178058937949
0.19735129144398944,0.11871271348283506,1.0727687684639056
0.19610588231882484,0.11697834460159835,1.0780275849202072
0.19195226158330034,0.10039516084375316,1.214722508120654
0.19199395240330824,0.12262419366011777,0.9948603840889964
0.19521271708447088,0.10522989524282413,1.189896813976059
0.19798371652532534,0.10651605475873074,1.2015439063643591
0.19633265456583085,0.11894777948700712,1.0620850184061685
0.19653253485684044,0.10885800907362765,1.1623631180987186
0.19582089523909937,0.11384525868457933,1.105192229284663
0.19609483302333852,0.11126908187754439,1.1332423247826418
0.19406361628331603,0.0975650150064961,1.2715994178349237
0.19262151762532237,0.1190909570646302,1.0296459164298775
0.19377453892472155,0.10641367820168778,1.1631450112092678
0.20032703789221684,0.12381963466954608,1.0525555033338445
0.19509749176376218,0.13585164161828991,0.9208390143363575
0.19558537675966567,0.11787842411482034,1.0653805198255646
0.19749930541780594,0.10941016961337031,1.165333221476197
0.19566656918859646,0.10548979957535198,1.1912674940559735
0.19164891586013816,0.09640248522954506,1.2618856824124247
0.1993926945101432,0.1216060826723833,1.0640314338447825
0.19536602601750327,0.12795830099834823,0.9797412519498956
0.19777565619614965,0.11009551766494197,1.1605890857883454
0.19249031056793095,0.10344529695758817,1.1841070997954706
0.19221027599963028,0.11073973668264837,1.1035810600656701
0.19839635420816942,0.11539514159278726,1.1126668977214098
0.19394660018680276,0.1266393692508022,0.9787367144993706
0.20003985087469753,0.13208007660480395,0.9845531151817016
0.19462357873759914,0.11180734525277082,1.1146278310772315
0.19111920568824475,0.10118708275498792,1.196982879539279
0.19587611588638318,0.13131142530009288,0.9586074905417552
0.19666680400760628,0.115536363648585,1.0963371185272508
0.19735323332320046,0.13510657113279653,0.9426131701471773
0.19105961156328266,0.09479390924974752,1.2770821724878394
0.19337628898217302,0.11649561288726579,1.059063821584129
0.19635979003759985,0.10944858408843876,1.1545127887218365
0.19544282289174392,0.12289728774852088,1.0207127039974377
0.20080580181595054,0.13797515072894107,0.9480388397830051
0.19662153833356744,0.12168326754004681,1.0405829897023056
0.19643255455846353,0.13144166318965902,0.961891013019458
0.19583461049512216,0.12269891457538183,1.0255560200397198
0.19305121760986887,0.10292514239020628,1.1955409023711747
0.19439692004194173,0.11152793271304437,1.1153880199860657
0.19588421552190768,0.1244601852850091,1.0114416528758783
0.19517224162632096,0.11602452013871949,1.0788430021228652
0.19540350218337044,0.1313394536453016,0.954804506207541
0.19556528398232645,0.1118067435629297,1.123056445263991
0.1941850083582396,0.10501673026636636,1.1825259465158975
0.19432496959708484,0.12114518815389268,1.026247690821635
0.19500901965596723,0.12126810667321875,1.0308482839006394
0.19683200027528336,0.10732322413287008,1.1817759045168144
0.19317074981343405,0.1194109950268015,1.0314858341628312
0.19917456096135114,0.12090302421917895,1.0684146388859317
0.1959158143713043,0.12424478511834308,1.0134494920762231
0.19824458792645874,0.1287544316914682,0.9960401847275347
0.19584312257729267,0.10906395607171236,1.1538470371874971
0.19564943760567313,0.10846696682356902,1.1584120150612573
0.19372933581761623,0.11515991017694172,1.0744132713155794
0.1934766248036659,0.11298403443130199,1.0928679031969224
0.1952153880360462,0.12225657043733063,1.0242017061997686
0.19570182922119062,0.10990679268210996,1.1437130149431765
0.1945867858243845,0.11125120496104277,1.119869091467472
0.1948960213394832,0.10150532187579625,1.2304381586249067
0.19371840338504312,0.10311849099756429,1.199769335142476
0.19704122277186337,0.115208815013976,1.1027040140674302
0.1943725879375296,0.10681148344562279,1.1644121392700915
0.19316049105780064,0.11483850241483953,1.0724668858263144
0.19439907664342634,0.10880007843031153,1.143373041988258
0.1974153038686479,0.10677767879693592,1.193276584621768
0.19255042373689896,0.1259315211240538,0.9731513019379463
0.1945827915323644,0.10692656032201846,1.165124840424799
0.19314906909407173,0.1038552118847257,1.1857764945948142
0.1965126160583321,0.1325712592161036,0.9542989695232859
0.19490718074380398,0.11637433394127764,1.073322411510703
0.1963494762275236,0.10635302689596844,1.188019560093152
0.19849758399947945,0.1402541461844241,0.9161767227224382
0.19717361166194508,0.13475230497080146,0.9437583400855476
0.19578622976852045,0.1356636377139819,0.9271919276830399
0.19541431383503638,0.11077348949974444,1.132169027096738
